longi;lat;address;type;classOf
-46609796;-23448621;ANTONIO JOAQUIM DE OLIVEIRA, R,220;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46719668;-23513577;BARTOLOMEU PAES,R,686;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46670111;-23504804;MANDAQUI,AV,197;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46575142;-23570175;FAROL PAULISTANO,R,410;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46650010;-23659805;ARTUR NUNES DA SILVA,R,;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46423256;-23560235;ALDEIA MARIA,R,258;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46421841;-23502031;PEDRO MEIRA,R,1;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46604422;-23629079;NOSSA SENHORA DAS MERCES,R,1315;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46661585;-23464566;CHEN FERRAZ FALCAO,R,50;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46667451;-23480948;JOAO DOS STOS ABREU,AV, 650;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46527370;-23526650;MARIA CARLOTA,R., 631;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46534195;-23569674;NOSSA SENHORA DAS DORES,R,350;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46545915;-23566679;MARQUES DE NAZARE,PCA111;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46508335;-23523064;MADALENA JULIA,R,60;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46635644;-23702631;VALENTINO FIORAVANTI,R,416;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46513933;-23537243;JOAO MARCHIORI,R,59;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46651288;-23677002;NESTOR SAMPAIO PENTEADO, DR,R,184;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46651288;-23677002;NESTOR SAMPAIO PENTEADO, DR,R,184;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46700665;-23531524;CATAO,R,1266;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46449464;-23502081;EPIDO FELICIANO,R,165;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46449464;-23502081;EPIDO FELICIANO,R,165;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46587692;-23477290;CAMPINOPOLIS,PCA,125;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46426226;-23515708;NARCEJA,R,51;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46572139;-23450982;ALPHEU LUIZ GASPARINI,116;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46744260;-23542420;SALATIEL DE CAMPOS,R,222;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46744260;-23542420;SALATIEL DE CAMPOS,R,222;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46509644;-23578303;EDGAR MAGALHAES NORONHA,DR,R,200;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46680180;-23466366;URUPEVA,R,S/N;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46760927;-23501676;CAMILO CASTELO BRANCO,R,10;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46746584;-23481950;RIBEIRAO VERMELHO,R,501;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46582361;-23581804;CENTENARIO DE V PRUDENTE,PCA,108;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46582361;-23581804;CENTENARIO DE V PRUDENTE,PCA,108;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46582361;-23581804;CENTENARIO DE V PRUDENTE,PCA,108;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46506574;-23617033;BERNARDINO FERRAZ,R,54;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46694718;-23528052;VESPASIANO,R, 679;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46694718;-23528052;VESPASIANO,R, 679;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46445444;-23524747;VITOR JOSE DE CASTRO,R,84;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46560548;-23548776;ANTONIO CAMARDO, R,678;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46560548;-23548776;ANTONIO CAMARDO, R,678;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46652022;-23652877;BELMIRO ZANETTI ESTEVES,R,181;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46652022;-23652877;BELMIRO ZANETTI ESTEVES,R,181;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46671045;-23492659;DARIO RIBEIRO,PROF,R,670;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46707563;-23853765;ARARAS,DAS,R,49;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46684137;-23786468;HENRIQUE MUZZIO, R,152;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46697386;-23564196;FERREIRA DE ARAUJO,R,789;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46751334;-23399045;PRESIDENTE VARGAS,R,1;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46524187;-23552513;JACI BARBOSA,DR,R,280;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46658344;-23467293;SETE DE DEZEMBRO, R. 73;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46514591;-23552649;MUAN´?¢, R., 214;PROGRAMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46458500;-23529659;CATARINA LOPES,R,450;PROGRMAS E SERVICOS;OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-46395525;-23507804;ILHA DO ARVOREDO,R,10;PRONTO ATENDIMENTO;URGENCIA/ EMERGENCIA
-46397488;-23603105;METALURGICOS,DOS,AV,2820;PRONTO ATENDIMENTO;URGENCIA/ EMERGENCIA
-46789594;-23653044;LOUIS BOLOGNE,R,133;PRONTO ATENDIMENTO;URGENCIA/ EMERGENCIA
-46479096;-23610271;JOAO BALAN,MTO,R,88;PRONTO ATENDIMENTO;URGENCIA/ EMERGENCIA
-46748696;-23649182;TEREZA MOUCO DE OLIVEIRA, R., 121;PRONTO ATENDIMENTO;URGENCIA/EMERGENCIA
-46652941;-23656272;CIDADE DE BAGD´?¢, R., 529;PRONTO ATENDIMENTO;URGENCIA/EMERGENCIA
-46652528;-23530772;VITORINO CARMILO,R,717;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46607199;-23633034;JULIO FELIPE GUEDES,R,200;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46722901;-23771300;GASPAR LEME,R.,S/N;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46738973;-23583954;AUGUSTO FARINHA,R,1125;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46722018;-23537038;QUEIROS FILHO,AV,313;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46701107;-23645505;ADOLFO PINHEIRO,AV,805;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46410745;-23527129;SERRA DA QUEIMADA,R,800;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46626030;-23511560;VOLUNTARIOS DA PATRIA,R,943;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46690197;-23748368;ANTONIO FELIPE,R,180;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46737935;-23403315;JULIO DE OLIVEIRA,R,80;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46576824;-23516841;HUGO BRANDI,ENG,PCA,15;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46688499;-23489580;JOAO PAULO I,AV,421;PRONTO SOCORRO GERAL;URGENCIA/ EMERGENCIA
-46566501;-23555398;CORONEL IRINEU DE CASTRO, R., 470;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46565881;-23556322;FRANCISCO ZICARDI, R., 223;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46689001;-23473000;MODERNISMO, DO,R, 56;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46715847;-23572219;CAPITAO PAULO CARRILHO, R., 63;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46698304;-23558483;ROQUETE PINTO, R., 429B;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46763670;-23662640;ANALIA DO LACIO ALBINO, R., 546;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46743142;-23614170;CESAR SALGADO, DR.,R,63;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46428686;-23504320;CEMBIRA,R,992;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46644507;-23648014;DOS BURITIS, R., 482;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46716945;-23521937;LAURINDO DE BRITO, R., 563;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46766519;-23681962;ERNESTO PASQUALUCCI,R,52;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46626050;-23490905;PEDRO DOLL, R., 52;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46634993;-23478254;AUGUSTO KINDERMAN, R., 112;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46722356;-23829291;SERGINO IGNACIO FERREIRA,R., 713;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46665042;-23531684;DOMICIO DA GAMA,R,93;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46725940;-23484420;CORNUC´?¢PIA,R., 400;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46740878;-23473094;R. JULIO PORTO CARRERO;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46710063;-23649896;CERQUEIRA CESAR, R., 425;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46582692;-23572569;PADRE CARLOS DA SILVA, R., 160;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46583009;-23573094;LUIZ GREGNANIN, R., 341;RESIDENCIA TERAPEUTICA;SAUDE MENTAL
-46598345;-23601614;ALMIRANTE DELAMARE,AV,3033;SERVICO ATENCAO INTEGRAL AO DEPENDENTE;SAUDE MENTAL
-46712124;-23771107;PLEIADES,DAS,R,S/N;SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO;APOIO DIAGNOSTICO
-46704621;-23722254;CARLOS PEZZOLO,DR,S/N;SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO;APOIO DIAGNOSTICO
-46704938;-23743565;ROQUE DO PARAGUASSU,R,190;SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO;APOIO DIAGNOSTICO
-46685595;-23755005;SAO CAETANO DO SUL,R,381;SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO;APOIO DIAGNOSTICO
-46664681;-23672783;HERMENEGILDO MARTINI,R,S/N;SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO;APOIO DIAGNOSTICO
-46501191;-23609206;VILANOVA ARTIGAS,ARQ,AV,515;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46641282;-23531379;CLEVELAND,R,374;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46704339;-23710184;CRISTINA DE VASCONCELOS CECCATO,R,109;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46470835;-23553674;MEDIO IGUACU,R,86;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46505187;-23511392;PEIXOTO,R,100;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46780621;-23641911;XISTO TEUBER,FREI,R, 50;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46599364;-23596552;GONCALVES LEDO,R,606;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46706472;-23524737;TOME DE SOUZA,R, 30;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46629047;-23486076;LUIS LUSTOSA DA SILVA,DR,R,339;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46645846;-23628113;CECI,AV,2235;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46755741;-23669059;DEOCLECIANO DE OLIVEIRA FILHO, R., 641;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46582361;-23581804;CENTENARIO DE V PRUDENTE,PCA,108;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS;UNIDADES DST/AIDS
-46743410;-23565411;CORIFEU DE AZEVEDO MARQUES,AV,3596;SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS E UAD;UNIDADES DST/AIDS
-46645846;-23628113;CECI,AV,2235;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46500964;-23542114;ALVES MALDONADO,R,128;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46472507;-23499140;RODRIGO DE BRUN,AL,1989;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46722018;-23537043;QUEIROS FILHO,313;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46612505;-23482098;NOVA CANTAREIRA,AV,1476;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46645012;-23652993;FRANCISCO DE PAULA Q RIBEIRO,AV,860;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46513957;-23587148;ANTONIO LAZARO,R,226;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46490063;-23522787;JOSE SILVA ALCANTARA FILHO,R,210;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46738973;-23583954;AUGUSTO FARINHA,R,1125;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46520533;-23504946;CANGAIBA,AV,3722;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46565873;-23532816;CELSO GARCIA,AV,4815;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46409444;-23568023;GUILHERME DE ABREU SOBRE,DR,R,485;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46659460;-23695249;CORREGO AZUL,R,433;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46748602;-23648271;TEREZA M. OLIVEIRA, R,17/ ITAPECERICA, ESTR,1661;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46608202;-23587114;XAVIER DE ALMEIDA,R,210;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46637560;-23651657;ARMANDO DE ARRUDA PEREIRA,ENG,AV,2944;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46493347;-23501684;OLAVO EGIDIO SOUZA ARANHA,AV,630;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46589869;-23571287;JUVENTUS,R,562;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46780622;-23641910;FREI XISTO TEUBER,R,50;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46539564;-23599363;ERVA IMPERIAL,R,501;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46789594;-23653044;LOUIS BOLOGNE,R,133;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46383921;-23510992;ITAJUIBE,R,1910;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46412487;-23557468;MACABU,R,35;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46722018;-23537038;QUEIROS FILHO,AV,313;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46434612;-23553169;ANDREAS AMON,R,150;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46727089;-23484117;MENOTTI LAUDIZIO,AV,100;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46671580;-23479782;EMILIO CARLOS,DEP,AV,3100;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46764642;-23577587;LUCAS DE LEYDE,AV,257;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46623105;-23462448;JOSE VICENTE,DR,R,39;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46737938;-23403315;JULIO DE OLIVEIRA,R,80;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46700494;-23656083;CARLOS GOMES,R,695;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46489371;-23590086;MATEO BEI,R,838;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46694171;-23489709;ITABERABA,AV,1377;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46550021;-23526200;NOSSA SENHORA DA PENHA,PCA, 55;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46780777;-23734802;FUNCIONARIOS PUBLICOS, DOS, AV.,379;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46736069;-23666232;PHILIPE DE VITRY,R,280;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46765883;-23631052;AMADEU DA SILVA SAMELO, AV.,423;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46696838;-23659600;NOSSA SENHORA DO SABARA,AV,234;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46639001;-23573453;VERGUEIRO,R,1353;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46592704;-23606818;ALMIRANTE DELAMARE,AV,1534;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46439508;-23496638;JOSE GUILHERME EIRAS,DR,R,123;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46717684;-23434929;ELISIO TEIXEIRA LEITE,AV,7703;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46627859;-23550525;FREDERICO ALVARENGA,R,259;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46664681;-23672783;HERMENEGILDO MARTINI,R,S/N;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46740777;-23642548;ISAIAS BRANCO DE ARAUJO,TTE,R,101;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46605055;-23515717;JOAO VENTURA BATISTA,R,615;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46582361;-23581804;CENTENARIO DE V PRUDENTE,PCA,108;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46734262;-23597378;ABRAHAO CALIL REZEK,R,91;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46503551;-23490014;BELEM SANTOS,R,8;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46444300;-23530669;AUGUSTO CARLOS BAUMANN,R,1074;SERVICO DE DIAGNOSTICO POR IMAGEM;APOIO DIAGNOSTICO
-46606679;-23487169;ATALIBA LEONEL,GAL,AV,3254;SERVICOS DE NEFROLOGIA;APOIO DIAGNOSTICO
-46735516;-23632265;CLARINDO,R,59;SERVICOS DE NEFROLOGIA;APOIO DIAGNOSTICO
-46743410;-23565411;CORIFEU DE AZEVEDO MARQUES,AV,3596;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46757642;-23639709;NOSSA SENHORA DO BOM CONSELHO,AV,59;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46653878;-23491001;ARMANDO COELHO DA SILVA,R,882;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46666612;-23654965;MARIA CUOFONO SALZANO,R,185;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46395415;-23596246;MANUEL MOSCOSO,R,15;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46472507;-23499140;RODRIGO DE BRUM,AL,1989;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46700036;-23498899;CHICO DE PAULA,R,238;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46412358;-23543324;HIPOLITO DE CAMARGO,R,180;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46608056;-23587763;MARCHETTI,PE,R,557;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46394108;-23505485;JOAO CARLOS LEITE PENTEADO,R,140;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46580240;-23470275;FRANCISCO RODRIGUES,R,435;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46674252;-23578768;RENATO DE PAES DE BARROS,DR,R,77;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46744310;-23644189;ESTRADA DE ITAPECERICA, 961;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46597310;-23550412;TAQUARI,549,1+ AND;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46735542;-23813863;SADAMU INOUE,AV,5252;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46520765;-23518219;CANDAPUI,R,492;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46728597;-23484511;FELIPE PINEL,AV,DR,367;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46626933;-23513381;PAINEIRA DO CAMPO,R,902;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46468015;-23598707;RAGUEB CHOHFI,AV,1400;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46444631;-23494526;JOSE PEREIRA CARDOSO,R,193;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46627859;-23550525;FREDERICO ALVARENGA,R,259, 4 AND;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46700909;-23720399;CASSIANO DOS SANTOS,R,499;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46606489;-23520847;GUILHERME,AV,82;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46622776;-23597020;CARLOS GEROLOMO MONACO,R,169;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46582361;-23581804;CENTENARIO DE V PRUDENTE,PCA,108;SUPERVISAO DE VIGILANCIA EM SAUDE;VIGILANCIA EM SAUDE
-46666775;-23507701;FERREIRA DE ALMEIDA, R., 73;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46450285;-23500138;DONA ANA FLORA PINHEIRO DE SOUZA, R., 79;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46602081;-23589979;LINO COUTINHO, R., 841;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46674251;-23578766;RENATO PAES DE BARROS, DR., R., 77;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46736741;-23820232;DO JUZA, R., 26;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46520485;-23518867;CANDAPUI, R., 492;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46719048;-23485556;LUIZ CARNEIRO, R., 193;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46673182;-23653882;ARISTIDES DA SILVEIRA LOBO, R., 178;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46468006;-23598784;RAGUEB CHOHF, AV., 1400;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46627807;-23550544;FREDERICO ALVARENGA, R., 259;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46591280;-23500800;GENERAL MENDES, R., 111;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
-46533151;-23551694;JUCA MENDES, R., 179;SUPERVISAO TECNICA DE SAUDE;VIGILANCIA EM SAUDE
